id,user_id,step_id,step_type,response_data,created_at,updated_at,course_id_uuid,step_content
4801664d-a807-4dbf-97b0-a3820f79a1da,443a3bc1-dd69-43ee-9ac4-bb18b56f374d,39,quiz-question,"{""options"": [""True"", ""False""], ""question"": ""An AI model can only work with text as input and output."", ""isCorrect"": true, ""explanation"": ""A model always takes an input and produces an output. The input and output can be text, images, audio, or other forms of data."", ""selectedAnswer"": ""False""}",2026-05-31 17:52:43.73476+00,2026-05-31 17:52:43.73476+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""True"", ""False""], ""question"": ""An AI model can only work with text as input and output."", ""explanation"": ""A model always takes an input and produces an output. The input and output can be text, images, audio, or other forms of data."", ""correctAnswer"": 1}"
b3fac1cb-e4d3-4746-ba50-300bda6decd2,443a3bc1-dd69-43ee-9ac4-bb18b56f374d,38,quiz-question,"{""options"": [""It follows a strict set of if-then rules written by humans."", ""It recognises patterns in data it has seen before to predict or generate outputs."", ""It reads your mind to know exactly what you want."", ""It randomly generates answers with no logic.""], ""question"": ""Which best describes how an AI model works?"", ""isCorrect"": false, ""explanation"": ""Unlike rule-based systems, AI models are pattern-based."", ""selectedAnswer"": ""It randomly generates answers with no logic.""}",2026-05-31 17:52:39.748035+00,2026-05-31 17:52:39.748035+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""It follows a strict set of if-then rules written by humans."", ""It recognises patterns in data it has seen before to predict or generate outputs."", ""It reads your mind to know exactly what you want."", ""It randomly generates answers with no logic.""], ""question"": ""Which best describes how an AI model works?"", ""explanation"": ""Unlike rule-based systems, AI models are pattern-based."", ""correctAnswer"": 1}"
b14704a0-0c0a-4d4f-af16-7ef3f2f8f4b9,443a3bc1-dd69-43ee-9ac4-bb18b56f374d,36,prompting-exercise,"{""title"": ""Let's add some context and background"", ""subtitle"": ""Have you noticed that the output was quite generic?"", ""aiResponse"": ""# Draft LinkedIn Post\n\nJust wrapped up a micro-course on AI prompting through Little Parrot, and I'm genuinely glad I did it. Turns out, getting useful output from AI isn't about magical prompts—it's about being specific and intentional with what you ask for.\n\nThe practical stuff that stuck with me: context matters way more than I realized. Whether I'm drafting a Slack message or a product update, telling the AI *why* I'm writing something and *how* I want it to sound gets me closer to what I actually need. There's also something clarifying about understanding that LLMs are pattern predictors, not thinkers. That mental shift changes how you frame requests.\n\nIf you work with AI tools regularly but feel like you're either getting lucky or frustrated, this kind of focused training is worth the time. It's not about becoming an \""AI expert\""—just learning a few concrete techniques that actually transfer to real work.\n\n---\n\n**Notes on customization:**\n- Adjust tone if you want it warmer/more casual or more formal\n- Add a link to Little Parrot if you'd like to direct people to the course\n- Feel free to mention a specific technique that was most useful to you\n- Remove or add detail depending on your audience"", ""description"": ""Since we only gave the AI the vague context \""learned prompting techniques,\"" it filled in the blanks and made some things up. That means the output wasn't very informative.\n\nLet's fix that by adding more context about what you've actually learned in this micro-course.\n\n**Now your prompt will have 3 parts:**\n1. The main request\n2. Tone and style\n3. Context and background\n\nUse the pencil icon to adjust the text so it feels like something you would naturally write. When you're done, save it and press **Check** to see how the AI responds."", ""targetItems"": [{""id"": ""context1"", ""content"": ""You are helping me write a LinkedIn post. Task: Draft a short post announcing that I just completed a practical Little Parrot micro-course on AI prompting techniques.""}, {""id"": ""context2"", ""content"": ""Tone and style:\n- Tone: [INSERT YOUR PREFERRED TONE: e.g., \""conversational and genuine, not overly promotional, like someone sharing a useful discovery with colleagues”]\n- Style: [INSERT YOUR STYLE PREFERENCES: e.g., \""2-3 short paragraphs, plain language, avoid excessive emojis and LinkedIn buzzwords like 'game-changer' or '10x productivity'\""]""}, {""id"": ""context3"", ""content"": ""Context and background:\n- The course focused on using AI for professional communication (Slack messages, product updates, LinkedIn posts)\n- Key learning: AI prompting isn't magic - it's specific techniques you can learn and apply\n- Main techniques learned: setting tone and style, providing context and background, understanding how LLMs actually work (they predict tokens, don't truly \""think\"")""}]}",2026-05-31 16:05:29.764192+00,2026-05-31 16:05:29.764192+00,550e8400-e29b-41d4-a716-446655440000,"{""description"": ""Since we only gave the AI the vague context \""learned prompting techniques,\"" it filled in the blanks and made some things up. That means the output wasn't very informative.\n\nLet's fix that by adding more context about what you've actually learned in this micro-course.\n\n**Now your prompt will have 3 parts:**\n1. The main request\n2. Tone and style\n3. Context and background\n\nUse the pencil icon to adjust the text so it feels like something you would naturally write. When you're done, save it and press **Check** to see how the AI responds."", ""targetItems"": [{""id"": ""context1"", ""content"": ""You are helping me write a LinkedIn post. Task: Draft a short post announcing that I just completed a practical Little Parrot micro-course on AI prompting techniques.""}, {""id"": ""context2"", ""content"": ""Tone and style:\n- Tone: [INSERT YOUR PREFERRED TONE: e.g., \""conversational and genuine, not overly promotional, like someone sharing a useful discovery with colleagues”]\n- Style: [INSERT YOUR STYLE PREFERENCES: e.g., \""2-3 short paragraphs, plain language, avoid excessive emojis and LinkedIn buzzwords like 'game-changer' or '10x productivity'\""]""}, {""id"": ""context3"", ""content"": ""Context and background:\n- The course focused on using AI for professional communication (Slack messages, product updates, LinkedIn posts)\n- Key learning: AI prompting isn't magic - it's specific techniques you can learn and apply\n- Main techniques learned: setting tone and style, providing context and background, understanding how LLMs actually work (they predict tokens, don't truly \""think\"")""}], ""hideSourceItems"": true, ""workImmediately"": true, ""isPlainAIResponse"": true}"
26aaeb2d-a76f-4bf1-96e9-596ed13daf35,775ce976-cd74-4f23-b07c-37aa12eb1921,10,reflection,"{""text"": ""TEST NEW"", ""title"": ""Micro-reflection"", ""description"": ""Take a moment to write down your key takeaways from the prompting techniques you've just learned."", ""subDescription"": ""This quick reflection will make it easier to adapt the techniques later, no matter the tool or context.""}",2026-05-27 19:34:26.502745+00,2026-05-27 19:34:26.502745+00,550e8400-e29b-41d4-a716-446655440000,"{""description"": ""Take a moment to write down your key takeaways from the prompting techniques you've just learned."", ""placeholder"": ""Type your answer here..."", ""subDescription"": ""This quick reflection will make it easier to adapt the techniques later, no matter the tool or context.""}"
1993ecc3-580b-48a4-8fd9-60366f0a5de1,775ce976-cd74-4f23-b07c-37aa12eb1921,9,quiz-question,"{""options"": [""\""Give me a detailed report on the new feature. Make sure it's good.\"""", ""\""Create a one-pager on the new feature for senior management, focusing on key metrics.\"""", ""\""Write a 300-word one-pager for a new feature proposal. The audience is senior executives, the tone is formal and persuasive, and the style is similar to a McKinsey consulting report.\"""", ""\""Draft a document about the new feature for executives. It should be concise.\""""], ""question"": ""You need a brief, clear, and compelling one-pager for a new feature proposal to senior executives. Which prompt is most effective to create one?"", ""isCorrect"": false, ""explanation"": ""The prompt is highly effective if it explicitly defines all the necessary parameters: a specific length, the target audience, a clear tone, and a concrete style example to guide the generation."", ""selectedAnswer"": ""\""Draft a document about the new feature for executives. It should be concise.\""""}",2026-05-27 19:34:21.425407+00,2026-05-27 19:34:21.425407+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""\""Give me a detailed report on the new feature. Make sure it's good.\"""", ""\""Create a one-pager on the new feature for senior management, focusing on key metrics.\"""", ""\""Write a 300-word one-pager for a new feature proposal. The audience is senior executives, the tone is formal and persuasive, and the style is similar to a McKinsey consulting report.\"""", ""\""Draft a document about the new feature for executives. It should be concise.\""""], ""question"": ""You need a brief, clear, and compelling one-pager for a new feature proposal to senior executives. Which prompt is most effective to create one?"", ""explanation"": ""The prompt is highly effective if it explicitly defines all the necessary parameters: a specific length, the target audience, a clear tone, and a concrete style example to guide the generation."", ""correctAnswer"": 2}"
3bd997c9-44fd-446f-a917-b8b97f12fcb7,775ce976-cd74-4f23-b07c-37aa12eb1921,8,quiz-question,"{""options"": [""To make the output sound like you."", ""To have less factual errors in the response."", ""To write in a consistent style in all of your content.""], ""question"": ""What are the possible goals of setting the tone and style of an output?"", ""isCorrect"": false, ""explanation"": ""By setting the tone and style of the output, you can make it sound more like you and keep your content consistent. But it doesn't reduce the number of factual errors in the response."", ""selectedAnswer"": ""To write in a consistent style in all of your content.""}",2026-05-27 19:34:17.82047+00,2026-05-27 19:34:17.82047+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""To make the output sound like you."", ""To have less factual errors in the response."", ""To write in a consistent style in all of your content.""], ""question"": ""What are the possible goals of setting the tone and style of an output?"", ""explanation"": ""By setting the tone and style of the output, you can make it sound more like you and keep your content consistent. But it doesn't reduce the number of factual errors in the response."", ""correctAnswer"": [0, 2]}"
89bc9baa-ccf1-41fa-aab5-e3f438129d78,775ce976-cd74-4f23-b07c-37aa12eb1921,6,quiz-question,"{""options"": [""Add style instructions like \""1 – 2 sentences, plain, direct language\"""", ""Re-run the same prompt until it gets shorter"", ""Add more bug details to the prompt"", ""Switch to a different AI tool""], ""question"": ""You prompt AI for a Slack message but it produces a long, four-paragraph response. What's the best way to fix this?"", ""isCorrect"": false, ""explanation"": ""Style guidance shapes the length and clarity of the message."", ""selectedAnswer"": ""Add more bug details to the prompt""}",2026-05-27 19:34:13.82073+00,2026-05-27 19:34:13.82073+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""Add style instructions like \""1 – 2 sentences, plain, direct language\"""", ""Re-run the same prompt until it gets shorter"", ""Add more bug details to the prompt"", ""Switch to a different AI tool""], ""question"": ""You prompt AI for a Slack message but it produces a long, four-paragraph response. What's the best way to fix this?"", ""explanation"": ""Style guidance shapes the length and clarity of the message."", ""correctAnswer"": 0}"
f9e9d1ba-c744-48f3-a046-89434ab87814,775ce976-cd74-4f23-b07c-37aa12eb1921,5,quiz-question,"{""options"": [""It makes the AI run faster."", ""It ensures the message comes across as intended to your audience."", ""It guarantees the bug will be fixed sooner."", ""It adds technical details about the bug automatically.""], ""question"": ""Why is it important to specify tone and style when prompting AI for a Slack message?"", ""isCorrect"": false, ""explanation"": ""Tone and style shape how your message comes across. Without them, AI might sound blunt or too formal. By guiding both, you make sure the message matches your intent and fits your audience."", ""selectedAnswer"": ""It adds technical details about the bug automatically.""}",2026-05-27 19:28:36.417129+00,2026-05-27 19:28:36.417129+00,550e8400-e29b-41d4-a716-446655440000,"{""options"": [""It makes the AI run faster."", ""It ensures the message comes across as intended to your audience."", ""It guarantees the bug will be fixed sooner."", ""It adds technical details about the bug automatically.""], ""question"": ""Why is it important to specify tone and style when prompting AI for a Slack message?"", ""explanation"": ""Tone and style shape how your message comes across. Without them, AI might sound blunt or too formal. By guiding both, you make sure the message matches your intent and fits your audience."", ""correctAnswer"": 1}"
5c5b3a4f-6619-4306-9da5-d0c30edc92e0,775ce976-cd74-4f23-b07c-37aa12eb1921,3,prompting-exercise,"{""title"": ""Make it your own"", ""subtitle"": ""Now let's refine the prompt by guiding the AI on tone and style."", ""aiResponse"": ""Hey team 👋 Just checking in on the checkout page performance issue – do we have any updates or an ETA on when we might have a fix? Thanks so much for looking into this!"", ""description"": ""The prompt is split into two parts.\n- *Part 1* is the base request.\n- *Part 2* defines the tone and style.\n\nClick the **pencil** icon to edit Part 2 so it sounds more like you. Then save it and hit **Check** to see the AI's reply."", ""targetItems"": [{""id"": ""context"", ""content"": ""Write a Slack message to the development team asking about the status of the checkout page slow loading issue.""}, {""id"": ""context2"", ""content"": ""Tone: friendly, warm, collaborative, and confident.\nStyle: 1-2 sentences, plain, conversational Slack style, direct ask for current status or ETA, end with a brief thanks.""}]}",2026-05-27 19:28:30.019936+00,2026-05-27 19:28:30.019936+00,550e8400-e29b-41d4-a716-446655440000,"{""description"": ""The prompt is split into two parts.\n- *Part 1* is the base request.\n- *Part 2* defines the tone and style.\n\nClick the **pencil** icon to edit Part 2 so it sounds more like you. Then save it and hit **Check** to see the AI's reply."", ""sourceItems"": [], ""targetItems"": [{""id"": ""context"", ""content"": ""Write a Slack message to the development team asking about the status of the checkout page slow loading issue."", ""isFixed"": true, ""readOnly"": true}, {""id"": ""context2"", ""content"": ""Tone: friendly, warm, collaborative, and confident.\nStyle: 1-2 sentences, plain, conversational Slack style, direct ask for current status or ETA, end with a brief thanks."", ""isFixed"": true}], ""hideSourceItems"": true, ""workImmediately"": true, ""isPlainAIResponse"": true}"
034fc4f7-3f68-427f-aaab-aacd9f7d1f6b,775ce976-cd74-4f23-b07c-37aa12eb1921,2,prompting-exercise,"{""title"": ""Try prompting"", ""subtitle"": ""Let's see what happens with a simple prompt."", ""aiResponse"": ""Hey team! 👋\nQuick question about the checkout page performance issue we've been tracking. Has the slow loading problem been resolved?\nSpecifically:\n\n* Are the recent optimizations addressing the page load time?\n* Have we seen any improvements in our performance metrics?\n* If it's not fixed, what's the current status and expected timeline?\n\nWould appreciate an update when you have a moment. Thanks!"", ""description"": ""**Bug:** The checkout page takes 12 seconds to load, causing users to abandon their carts.\n\nClick the **eye** icon to view the prompt. Then hit **Check** to see the output.\n\nAs you read the AI's response, ask yourself: *Would I actually send this to my team? If not, why not?*"", ""targetItems"": [{""id"": ""context"", ""content"": ""Write a Slack message asking the devs if the checkout page slow loading issue has been fixed.""}]}",2026-05-27 19:28:19.999278+00,2026-05-27 19:28:19.999278+00,550e8400-e29b-41d4-a716-446655440000,"{""description"": ""**Bug:** The checkout page takes 12 seconds to load, causing users to abandon their carts.\n\nClick the **eye** icon to view the prompt. Then hit **Check** to see the output.\n\nAs you read the AI's response, ask yourself: *Would I actually send this to my team? If not, why not?*"", ""sourceItems"": [], ""targetItems"": [{""id"": ""context"", ""content"": ""Write a Slack message asking the devs if the checkout page slow loading issue has been fixed."", ""isFixed"": true, ""readOnly"": true}], ""systemPrompt"": ""You are a helpful AI assistant that provides constructive feedback on prompts and helps users improve their prompting skills."", ""fixedMockAnswer"": ""Hey team! 👋\nQuick question about the checkout page performance issue we've been tracking. Has the slow loading problem been resolved?\nSpecifically:\n\n* Are the recent optimizations addressing the page load time?\n* Have we seen any improvements in our performance metrics?\n* If it's not fixed, what's the current status and expected timeline?\n\nWould appreciate an update when you have a moment. Thanks!"", ""hideSourceItems"": true, ""workImmediately"": true}"
