id,user_id,step_id,step_type,response_data,created_at,updated_at,course_id_uuid,step_content
c6fef9a4-2099-4845-8705-22280f0a6470,0251eae7-b241-48aa-91c7-64a5273d62b0,37,quiz-question,"{""options"": [""It costs fewer credits to set up early"", ""Lovable requires it before you can add more features"", ""It makes your app run faster"", ""You'll have to redo and retest already built features""], ""question"": ""Why is it better to connect Lovable Cloud early rather than waiting until later?"", ""isCorrect"": false, ""explanation"": ""If you wait to connect Lovable Cloud – the system that saves and manages data – until after you’ve built most of the screens, you’ll probably have to redo a lot of work later, as the structure of your app changed. You'll also need to retest everything you've built up to that point to make sure everything still works."", ""selectedAnswer"": ""It makes your app run faster""}",2026-03-03 20:14:25.217418+00,2026-03-03 20:14:25.217418+00,5e86e580-264c-442c-8cc4-be5645f13e87,
88f7d6c5-1a42-4d43-a057-69368b3d9562,90d6c228-66eb-4264-846f-f9172e8a1b60,46,quiz-question,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""isCorrect"": true, ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""selectedAnswer"": ""Making targeted changes""}",2026-03-03 20:14:14.331169+00,2026-03-03 20:14:14.331169+00,5e86e580-264c-442c-8cc4-be5645f13e87,
a416f4d3-cee2-4a84-bc99-9a71302a6d09,b9037cde-657d-4369-a374-299c5e73a573,55,reflection,"{""text"": ""tbd"", ""title"": ""Your turn: Practice safe experimentation"", ""description"": ""1. Bookmark your latest stable app version\n2. Make an experimental change (something you're not sure will work)\n3. If it breaks things, practise reverting to your bookmarked version\n4. If it works, great! Bookmark the new version too\n\nWhat did you try? What happened?"", ""subDescription"": ""Getting comfortable with bookmarking and reverting means you can experiment freely without fear.""}",2026-03-03 20:11:59.86994+00,2026-03-03 20:11:59.86994+00,5e86e580-264c-442c-8cc4-be5645f13e87,
5afb0d76-8c07-4d7f-9fff-919e6f8bbb55,b9037cde-657d-4369-a374-299c5e73a573,54,quiz-question,"{""options"": [""Only at the very end when your app is complete"", ""When you have a stable version"", ""Every time you open Lovable"", ""Only when Lovable suggests it""], ""question"": ""When should you bookmark a version?"", ""isCorrect"": true, ""explanation"": ""Bookmarking a version that works as you expect it, gives you a safe point to return to. If making a change fails, you can easily get back to a working state."", ""selectedAnswer"": ""When you have a stable version""}",2026-03-03 20:10:51.144352+00,2026-03-03 20:10:51.144352+00,5e86e580-264c-442c-8cc4-be5645f13e87,
e15e5a5e-02fc-4bd2-af39-24115f16d8be,90d6c228-66eb-4264-846f-f9172e8a1b60,38,reflection,"{""text"": ""I didn’t know I needed to connect to a backend"", ""title"": ""Your Takeaway"", ""description"": ""What is your takeaway from this challenge?\n\nWhat surprised you when you added Lovable Cloud?"", ""subDescription"": ""With your backend connected, your app can now save real data that persists and can be shared with others.""}",2026-03-03 20:09:20.128855+00,2026-03-03 20:09:20.128855+00,5e86e580-264c-442c-8cc4-be5645f13e87,
52f6c303-723d-4c0a-91cd-2c27aabf7a3b,90d6c228-66eb-4264-846f-f9172e8a1b60,37,quiz-question,"{""options"": [""It costs fewer credits to set up early"", ""Lovable requires it before you can add more features"", ""It makes your app run faster"", ""You'll have to redo and retest already built features""], ""question"": ""Why is it better to connect Lovable Cloud early rather than waiting until later?"", ""isCorrect"": true, ""explanation"": ""If you wait to connect Lovable Cloud – the system that saves and manages data – until after you’ve built most of the screens, you’ll probably have to redo a lot of work later, as the structure of your app changed. You'll also need to retest everything you've built up to that point to make sure everything still works."", ""selectedAnswer"": ""You'll have to redo and retest already built features""}",2026-03-03 20:09:00.670114+00,2026-03-03 20:09:00.670114+00,5e86e580-264c-442c-8cc4-be5645f13e87,
57f8ab8f-3569-41f2-8552-8979cbfe51ec,0251eae7-b241-48aa-91c7-64a5273d62b0,26,reflection,"{""text"": ""I noticed that a short prompt usually solves the problem"", ""title"": ""Your turn: Improve your app"", ""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}",2026-03-03 20:08:31.285586+00,2026-03-03 20:08:31.285586+00,5e86e580-264c-442c-8cc4-be5645f13e87,
7912eb00-244c-4887-b98d-7a25c3501e1d,0251eae7-b241-48aa-91c7-64a5273d62b0,25,quiz-question,"{""options"": [""Start fresh with a clearer prompt"", ""Spend hours fixing it piece by piece"", ""Delete everything and give up"", ""Ask Lovable to fix all the problems at once""], ""question"": ""What should you do if Lovable creates something that's 70% right but fundamentally wrong in important ways?"", ""isCorrect"": true, ""explanation"": ""In vibe coding, your prompt is the valuable thing, not the output. Starting fresh with a better prompt often gets you to a good result faster than trying to fix a flawed foundation."", ""selectedAnswer"": ""Start fresh with a clearer prompt""}",2026-03-03 20:08:11.161603+00,2026-03-03 20:08:11.161603+00,5e86e580-264c-442c-8cc4-be5645f13e87,
e36dc153-5ec3-401e-84d4-e6fa6304a6f2,9be92c0c-440e-4322-a376-8a6bd3485871,55,reflection,"{""text"": ""é"", ""title"": ""Your turn: Practice safe experimentation"", ""description"": ""1. Bookmark your latest stable app version\n2. Make an experimental change (something you're not sure will work)\n3. If it breaks things, practise reverting to your bookmarked version\n4. If it works, great! Bookmark the new version too\n\nWhat did you try? What happened?"", ""subDescription"": ""Getting comfortable with bookmarking and reverting means you can experiment freely without fear.""}",2026-03-03 20:06:06.060261+00,2026-03-03 20:06:06.060261+00,5e86e580-264c-442c-8cc4-be5645f13e87,
01e8eb48-3d4b-4827-a7fe-1570673b3dd5,9be92c0c-440e-4322-a376-8a6bd3485871,54,quiz-question,"{""options"": [""Only at the very end when your app is complete"", ""When you have a stable version"", ""Every time you open Lovable"", ""Only when Lovable suggests it""], ""question"": ""When should you bookmark a version?"", ""isCorrect"": true, ""explanation"": ""Bookmarking a version that works as you expect it, gives you a safe point to return to. If making a change fails, you can easily get back to a working state."", ""selectedAnswer"": ""When you have a stable version""}",2026-03-03 20:05:54.188307+00,2026-03-03 20:05:54.188307+00,5e86e580-264c-442c-8cc4-be5645f13e87,
8206f17b-696d-46f4-8401-c8c1a3a9f45e,b9037cde-657d-4369-a374-299c5e73a573,48,reflection,"{""text"": ""To solve problems quickly, to not overbuild from the jump and instead go in smaller iterations, and to bring my app idea to life"", ""title"": ""Your turn: Explore the interface"", ""description"": ""How will you use these tools as you continue building?"", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}",2026-03-03 20:03:30.456446+00,2026-03-03 20:03:30.456446+00,5e86e580-264c-442c-8cc4-be5645f13e87,
a3339716-7aac-43ec-b55d-ca4178e133a7,b9037cde-657d-4369-a374-299c5e73a573,47,quiz-question,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""isCorrect"": true, ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""selectedAnswer"": ""It's the quickest way to spot problems""}",2026-03-03 20:02:58.558802+00,2026-03-03 20:02:58.558802+00,5e86e580-264c-442c-8cc4-be5645f13e87,
8fffdaf2-4cf2-4fff-82f5-3f713e1c2d06,9be92c0c-440e-4322-a376-8a6bd3485871,48,reflection,"{""text"": ""l"", ""title"": ""Your turn: Explore the interface"", ""description"": ""How will you use these tools as you continue building?"", ""subDescription"": ""Get comfortable clicking around. These tools will save you time as you build.""}",2026-03-03 20:01:32.537398+00,2026-03-03 20:01:32.537398+00,5e86e580-264c-442c-8cc4-be5645f13e87,
dd5198e3-3e74-4a31-bc5c-a95564cab681,9be92c0c-440e-4322-a376-8a6bd3485871,47,quiz-question,"{""options"": [""It uses fewer credits"", ""It makes Lovable build faster"", ""It's the quickest way to spot problems"", ""It's required before you can make another change""], ""question"": ""Why should you check the preview after every change?"", ""isCorrect"": true, ""explanation"": ""The preview shows your app exactly as users will see it. Checking it after every change helps you catch problems early, before they become harder to fix."", ""selectedAnswer"": ""It's the quickest way to spot problems""}",2026-03-03 20:01:26.147511+00,2026-03-03 20:01:26.147511+00,5e86e580-264c-442c-8cc4-be5645f13e87,
f5d424cd-f53d-4242-9858-f2ad69bdafc3,9be92c0c-440e-4322-a376-8a6bd3485871,46,quiz-question,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""isCorrect"": true, ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""selectedAnswer"": ""Making targeted changes""}",2026-03-03 20:01:09.700725+00,2026-03-03 20:01:09.700725+00,5e86e580-264c-442c-8cc4-be5645f13e87,
989053db-69f6-40f3-910d-284ded9f4c38,b9037cde-657d-4369-a374-299c5e73a573,46,quiz-question,"{""options"": [""Making targeted changes"", ""Adding complex new features"", ""Debugging backend problems"", ""Writing prompts faster""], ""question"": ""What's the best use for visual edits?"", ""isCorrect"": true, ""explanation"": ""Visual edits are perfect for targeted refinements like fixing typos, adjusting colours, or tweaking spacing. They let you point and click on elements to make quick changes without writing long prompts."", ""selectedAnswer"": ""Making targeted changes""}",2026-03-03 19:58:32.377072+00,2026-03-03 19:58:32.377072+00,5e86e580-264c-442c-8cc4-be5645f13e87,
b80656c5-2a47-4996-904e-c6398dc6bfe2,b9037cde-657d-4369-a374-299c5e73a573,38,reflection,"{""text"": ""to be continued"", ""title"": ""Your Takeaway"", ""description"": ""What is your takeaway from this challenge?\n\nWhat surprised you when you added Lovable Cloud?"", ""subDescription"": ""With your backend connected, your app can now save real data that persists and can be shared with others.""}",2026-03-03 19:55:27.907761+00,2026-03-03 19:55:27.907761+00,5e86e580-264c-442c-8cc4-be5645f13e87,
c0e2a89d-9c7d-45a8-b87d-3f28ef089ee9,b9037cde-657d-4369-a374-299c5e73a573,37,quiz-question,"{""options"": [""It costs fewer credits to set up early"", ""Lovable requires it before you can add more features"", ""It makes your app run faster"", ""You'll have to redo and retest already built features""], ""question"": ""Why is it better to connect Lovable Cloud early rather than waiting until later?"", ""isCorrect"": true, ""explanation"": ""If you wait to connect Lovable Cloud – the system that saves and manages data – until after you’ve built most of the screens, you’ll probably have to redo a lot of work later, as the structure of your app changed. You'll also need to retest everything you've built up to that point to make sure everything still works."", ""selectedAnswer"": ""You'll have to redo and retest already built features""}",2026-03-03 19:55:14.283761+00,2026-03-03 19:55:14.283761+00,5e86e580-264c-442c-8cc4-be5645f13e87,
29ee3095-fbfc-44f4-8fba-b7b7175f857a,90d6c228-66eb-4264-846f-f9172e8a1b60,26,reflection,"{""text"": ""It worked"", ""title"": ""Your turn: Improve your app"", ""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}",2026-03-03 19:44:26.971945+00,2026-03-03 19:44:26.971945+00,5e86e580-264c-442c-8cc4-be5645f13e87,
f82c8a7b-293f-41ba-ae85-7ef1c90859db,90d6c228-66eb-4264-846f-f9172e8a1b60,25,quiz-question,"{""options"": [""Start fresh with a clearer prompt"", ""Spend hours fixing it piece by piece"", ""Delete everything and give up"", ""Ask Lovable to fix all the problems at once""], ""question"": ""What should you do if Lovable creates something that's 70% right but fundamentally wrong in important ways?"", ""isCorrect"": true, ""explanation"": ""In vibe coding, your prompt is the valuable thing, not the output. Starting fresh with a better prompt often gets you to a good result faster than trying to fix a flawed foundation."", ""selectedAnswer"": ""Start fresh with a clearer prompt""}",2026-03-03 19:43:23.398868+00,2026-03-03 19:43:23.398868+00,5e86e580-264c-442c-8cc4-be5645f13e87,
c4bc0b02-1532-4757-af69-bac411fe0b9a,0be79eb1-ee50-47d5-9e0c-500a8b169732,38,reflection,"{""text"": ""."", ""title"": ""Your Takeaway"", ""description"": ""What is your takeaway from this challenge?\n\nWhat surprised you when you added Lovable Cloud?"", ""subDescription"": ""With your backend connected, your app can now save real data that persists and can be shared with others.""}",2026-03-03 19:35:02.307554+00,2026-03-03 19:35:02.307554+00,5e86e580-264c-442c-8cc4-be5645f13e87,
90abdd63-0555-41fd-8c7d-2df9461fbf79,0be79eb1-ee50-47d5-9e0c-500a8b169732,37,quiz-question,"{""options"": [""It costs fewer credits to set up early"", ""Lovable requires it before you can add more features"", ""It makes your app run faster"", ""You'll have to redo and retest already built features""], ""question"": ""Why is it better to connect Lovable Cloud early rather than waiting until later?"", ""isCorrect"": true, ""explanation"": ""If you wait to connect Lovable Cloud – the system that saves and manages data – until after you’ve built most of the screens, you’ll probably have to redo a lot of work later, as the structure of your app changed. You'll also need to retest everything you've built up to that point to make sure everything still works."", ""selectedAnswer"": ""You'll have to redo and retest already built features""}",2026-03-03 19:34:58.417166+00,2026-03-03 19:34:58.417166+00,5e86e580-264c-442c-8cc4-be5645f13e87,
56761c45-fa42-4859-bb68-474df66d90f7,0be79eb1-ee50-47d5-9e0c-500a8b169732,26,reflection,"{""text"": ""."", ""title"": ""Your turn: Improve your app"", ""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}",2026-03-03 19:31:34.494103+00,2026-03-03 19:31:34.494103+00,5e86e580-264c-442c-8cc4-be5645f13e87,
27f0ae9d-6bcc-4d6d-8091-66d60e33895c,0be79eb1-ee50-47d5-9e0c-500a8b169732,25,quiz-question,"{""options"": [""Start fresh with a clearer prompt"", ""Spend hours fixing it piece by piece"", ""Delete everything and give up"", ""Ask Lovable to fix all the problems at once""], ""question"": ""What should you do if Lovable creates something that's 70% right but fundamentally wrong in important ways?"", ""isCorrect"": true, ""explanation"": ""In vibe coding, your prompt is the valuable thing, not the output. Starting fresh with a better prompt often gets you to a good result faster than trying to fix a flawed foundation."", ""selectedAnswer"": ""Start fresh with a clearer prompt""}",2026-03-03 19:31:20.920811+00,2026-03-03 19:31:20.920811+00,5e86e580-264c-442c-8cc4-be5645f13e87,
c44c10e6-c49f-430a-8ca3-b0feec375203,0be79eb1-ee50-47d5-9e0c-500a8b169732,17,reflection,"{""text"": ""."", ""title"": ""Your turn: Build your first app"", ""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}",2026-03-03 19:29:50.398084+00,2026-03-03 19:29:50.398084+00,5e86e580-264c-442c-8cc4-be5645f13e87,
deb1b488-4eab-4528-86fb-20454ee4728e,0be79eb1-ee50-47d5-9e0c-500a8b169732,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-03 19:29:34.867857+00,2026-03-03 19:29:34.867857+00,5e86e580-264c-442c-8cc4-be5645f13e87,
d1024eb2-fdf2-4903-bec8-9a9e5c57e448,0be79eb1-ee50-47d5-9e0c-500a8b169732,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-03 19:29:20.0771+00,2026-03-03 19:29:20.0771+00,5e86e580-264c-442c-8cc4-be5645f13e87,
b3ad6de3-b12c-46d8-8db3-da88a1955402,90d6c228-66eb-4264-846f-f9172e8a1b60,17,reflection,"{""text"": ""It’s fast and efficient"", ""title"": ""Your turn: Build your first app"", ""description"": ""Open [Lovable](https://lovable.dev/), paste Dalmie's structured prompt (or adapt it for your own idea), and press Enter.\n\nWatch what happens. In a couple of minutes, you'll have a working app.\n\nClick around. Test the buttons. See what Lovable created. It might not be perfect, and that's completely fine.\n\nWhat did you notice? What surprised you?"", ""subDescription"": ""Take a moment to explore your first app. You've just built something real!""}",2026-03-03 19:18:44.80413+00,2026-03-03 19:18:44.80413+00,5e86e580-264c-442c-8cc4-be5645f13e87,
cafa7612-1428-461d-ab88-ee1f83b0436a,90d6c228-66eb-4264-846f-f9172e8a1b60,16,quiz-question,"{""options"": [""It's cheaper, and I really don't want to spend too many credits"", ""Big prompts are not allowed"", ""If something goes wrong, you know what caused it and can fix it easily"", ""Lovable can only build one feature at a time""], ""question"": ""Why should you start with one core user flow instead of describing everything at once?"", ""isCorrect"": true, ""explanation"": ""When you build one feature at a time, you can quickly spot anything that’s off, whether it’s something you didn’t ask for, something you don’t like, or something that doesn’t work properly. It keeps things manageable and puts you in control of how your app develops."", ""selectedAnswer"": ""If something goes wrong, you know what caused it and can fix it easily""}",2026-03-03 19:18:20.017692+00,2026-03-03 19:18:20.017692+00,5e86e580-264c-442c-8cc4-be5645f13e87,
7d578ccc-774b-461a-bb84-f09433a70273,90d6c228-66eb-4264-846f-f9172e8a1b60,15,quiz-question,"{""options"": [""They use fewer credits"", ""They help Lovable understand exactly what you want"", ""They make the app you're building run faster"", ""They look more professional""], ""question"": ""Why do structured prompts work better than vague ones?"", ""isCorrect"": true, ""explanation"": ""Research shows that AI works better with structured prompts. When you clearly lay out what you’re building – using markdown formatting, numbered lists – Lovable is less likely to misunderstand you, which saves time and gets you better results sooner."", ""selectedAnswer"": ""They help Lovable understand exactly what you want""}",2026-03-03 19:17:51.670198+00,2026-03-03 19:17:51.670198+00,5e86e580-264c-442c-8cc4-be5645f13e87,
341e6794-a89c-4f52-a5cd-70f003883ba6,b9037cde-657d-4369-a374-299c5e73a573,26,reflection,"{""text"": ""to be continued"", ""title"": ""Your turn: Improve your app"", ""description"": ""Prompt an improvement to your app in Lovable. Then take a moment to reflect on what happened.\n\nWas the change close to what you had in mind, or did it surface something you’d describe differently next time?"", ""subDescription"": ""Notice how a small, focused prompt led to a specific change.""}",2026-03-03 19:12:14.045225+00,2026-03-03 19:12:14.045225+00,5e86e580-264c-442c-8cc4-be5645f13e87,
