id,user_id,step_id,step_type,response_data,created_at,updated_at,course_id_uuid,step_content
8b52ffd9-2a6c-4015-8b18-0dd88e3dda0a,c76fb6c1-a149-49ad-853b-616a160bfe24,14,quiz-question,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""isCorrect"": false, ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""selectedAnswer"": ""Database""}",2026-06-20 13:36:15.170026+00,2026-06-20 13:36:15.170026+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""correctAnswer"": 2}"
d1a19df3-5666-41e3-a39e-12359b138693,1281764a-cfa6-4870-a23b-85f468d4edf0,85,quiz-question,"{""options"": [""Destructive actions may be irreversible"", ""The database always creates automatic backups"", ""SQL code cannot delete data"", ""The database always restores itself""], ""question"": ""Why does this micro-course emphasise reviewing SQL before running it?"", ""isCorrect"": true, ""explanation"": ""Database changes can be permanent! There's no undo button for deleted data.\n\nAlways ask your AI app builder to explain SQL in plain English if you're unsure. A few seconds of checking can save hours of rebuilding!"", ""selectedAnswer"": ""Destructive actions may be irreversible""}",2026-06-03 03:28:54.785963+00,2026-06-03 03:28:54.785963+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Destructive actions may be irreversible"", ""The database always creates automatic backups"", ""SQL code cannot delete data"", ""The database always restores itself""], ""question"": ""Why does this micro-course emphasise reviewing SQL before running it?"", ""explanation"": ""Database changes can be permanent! There's no undo button for deleted data.\n\nAlways ask your AI app builder to explain SQL in plain English if you're unsure. A few seconds of checking can save hours of rebuilding!"", ""correctAnswer"": 0}"
519f4b4b-ad6e-45b4-9155-113dd064d417,1281764a-cfa6-4870-a23b-85f468d4edf0,84,quiz-question,"{""options"": [""SQL commands cannot modify data"", ""SQL is used to read, write, update, and delete data"", ""SQL only works on the frontend"", ""SQL is a visual design tool""], ""question"": ""What is SQL used for?"", ""isCorrect"": true, ""explanation"": ""SQL is the language for database operations. SELECT gets data, INSERT adds it, UPDATE changes it, DELETE removes it.\n\nThe AI app builder writes the SQL; you just need to recognise what's happening and when to double-check!"", ""selectedAnswer"": ""SQL is used to read, write, update, and delete data""}",2026-06-03 03:28:33.658131+00,2026-06-03 03:28:33.658131+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""SQL commands cannot modify data"", ""SQL is used to read, write, update, and delete data"", ""SQL only works on the frontend"", ""SQL is a visual design tool""], ""question"": ""What is SQL used for?"", ""explanation"": ""SQL is the language for database operations. SELECT gets data, INSERT adds it, UPDATE changes it, DELETE removes it.\n\nThe AI app builder writes the SQL; you just need to recognise what's happening and when to double-check!"", ""correctAnswer"": 1}"
d8558a1d-c9cc-4d10-9858-28ba24f43b88,1281764a-cfa6-4870-a23b-85f468d4edf0,83,quiz-question,"{""options"": [""To combine unrelated tables"", ""To link one table's primary key to another table"", ""To automatically delete all data"", ""To define the layout of frontend components""], ""question"": ""What is the purpose of a foreign key?"", ""isCorrect"": true, ""explanation"": ""Foreign keys create relationships between tables. An order's `user_id` foreign key connects to the user's primary key `id`, that's how you know who placed which order!\n\nIt's the glue that connects your data together."", ""selectedAnswer"": ""To link one table's primary key to another table""}",2026-06-03 03:28:22.289427+00,2026-06-03 03:28:22.289427+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""To combine unrelated tables"", ""To link one table's primary key to another table"", ""To automatically delete all data"", ""To define the layout of frontend components""], ""question"": ""What is the purpose of a foreign key?"", ""explanation"": ""Foreign keys create relationships between tables. An order's `user_id` foreign key connects to the user's primary key `id`, that's how you know who placed which order!\n\nIt's the glue that connects your data together."", ""correctAnswer"": 1}"
d755e74b-f6ab-4bc3-ac40-9a9fcc8c53bd,1281764a-cfa6-4870-a23b-85f468d4edf0,82,quiz-question,"{""options"": [""A record's unique identifier"", ""A list of allowed colours"", ""A type of SQL query"", ""An identifier for API access""], ""question"": ""What is a primary key?"", ""isCorrect"": true, ""explanation"": ""Every row has a unique primary key (usually `id`) so it can be found and referenced by other tables.\n\nIt's like a unique ID number for each record, no two rows can have the same one!"", ""selectedAnswer"": ""A record's unique identifier""}",2026-06-03 03:27:44.18066+00,2026-06-03 03:27:44.18066+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""A record's unique identifier"", ""A list of allowed colours"", ""A type of SQL query"", ""An identifier for API access""], ""question"": ""What is a primary key?"", ""explanation"": ""Every row has a unique primary key (usually `id`) so it can be found and referenced by other tables.\n\nIt's like a unique ID number for each record, no two rows can have the same one!"", ""correctAnswer"": 0}"
9ef91ef5-ee18-4615-b42a-81b413cc49bf,1281764a-cfa6-4870-a23b-85f468d4edf0,81,quiz-question,"{""options"": [""Tables"", ""Rows"", ""Columns"", ""All of the above""], ""question"": ""Which of the following are basic parts of a relational database table?"", ""isCorrect"": true, ""explanation"": ""Tables contain rows (individual records) and columns (fields like name, email).\n\nThink of it like a spreadsheet with strict structure! The table is the whole sheet, columns are the headers, rows are the entries."", ""selectedAnswer"": ""All of the above""}",2026-06-03 03:27:28.714374+00,2026-06-03 03:27:28.714374+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Tables"", ""Rows"", ""Columns"", ""All of the above""], ""question"": ""Which of the following are basic parts of a relational database table?"", ""explanation"": ""Tables contain rows (individual records) and columns (fields like name, email).\n\nThink of it like a spreadsheet with strict structure! The table is the whole sheet, columns are the headers, rows are the entries."", ""correctAnswer"": 3}"
0b8cb6e3-c94e-476f-ba89-082372080c77,1281764a-cfa6-4870-a23b-85f468d4edf0,72,quiz-question,"{""options"": [""A password a user enters to log into your app."", ""A secret token that identifies your application when calling a service."", ""A design asset used in frontend layouts."", ""A type of database table used for authentication.""], ""question"": ""What is an API key?"", ""isCorrect"": true, ""explanation"": ""API keys identify your app to external services. They're like a secret handshake that proves your app is allowed to use the service.\n\nAlways add an API key to your AI app builder when it specifically asks for it to handle it securely. Never add it in your prompts or visible code!"", ""selectedAnswer"": ""A secret token that identifies your application when calling a service.""}",2026-06-03 03:03:44.294029+00,2026-06-03 03:03:44.294029+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""A password a user enters to log into your app."", ""A secret token that identifies your application when calling a service."", ""A design asset used in frontend layouts."", ""A type of database table used for authentication.""], ""question"": ""What is an API key?"", ""explanation"": ""API keys identify your app to external services. They're like a secret handshake that proves your app is allowed to use the service.\n\nAlways add an API key to your AI app builder when it specifically asks for it to handle it securely. Never add it in your prompts or visible code!"", ""correctAnswer"": 1}"
b2f5c6b4-dac9-4194-bdef-0c3adee1534b,1281764a-cfa6-4870-a23b-85f468d4edf0,71,quiz-question,"{""options"": [""APIs define how a user interface should look."", ""APIs store user passwords securely."", ""APIs are used only for social media apps."", ""APIs let applications send instructions to another service.""], ""question"": ""What is the purpose of an API?"", ""isCorrect"": true, ""explanation"": ""APIs are how apps talk to each other. Your app uses Stripe's API to process payments, or Resend's API to send emails.\n\nThey're the messengers between services, the bridges that make integrations possible!"", ""selectedAnswer"": ""APIs let applications send instructions to another service.""}",2026-06-03 03:03:37.206804+00,2026-06-03 03:03:37.206804+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""APIs define how a user interface should look."", ""APIs store user passwords securely."", ""APIs are used only for social media apps."", ""APIs let applications send instructions to another service.""], ""question"": ""What is the purpose of an API?"", ""explanation"": ""APIs are how apps talk to each other. Your app uses Stripe's API to process payments, or Resend's API to send emails.\n\nThey're the messengers between services, the bridges that make integrations possible!"", ""correctAnswer"": 3}"
20f0ac63-a789-4865-9c93-c27a4b73b84a,1281764a-cfa6-4870-a23b-85f468d4edf0,70,quiz-question,"{""options"": [""To avoid building complex functionality from scratch."", ""To replace all backend functions in an application."", ""To store fonts and images for the frontend."", ""To run code directly on a user's device.""], ""question"": ""Why do we use third-party services?"", ""isCorrect"": true, ""explanation"": ""Why spend weeks building an email system when Resend does it better? Third-party services let you add powerful features quickly, often with free tiers for small projects.\n\nIt's not cheating; it's being smart!"", ""selectedAnswer"": ""To avoid building complex functionality from scratch.""}",2026-06-03 03:02:51.933578+00,2026-06-03 03:02:51.933578+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""To avoid building complex functionality from scratch."", ""To replace all backend functions in an application."", ""To store fonts and images for the frontend."", ""To run code directly on a user's device.""], ""question"": ""Why do we use third-party services?"", ""explanation"": ""Why spend weeks building an email system when Resend does it better? Third-party services let you add powerful features quickly, often with free tiers for small projects.\n\nIt's not cheating; it's being smart!"", ""correctAnswer"": 0}"
ab3f4f92-0ab7-4fac-b729-4c7c96170296,1281764a-cfa6-4870-a23b-85f468d4edf0,69,quiz-question,"{""options"": [""UI elements that display information to the user."", ""Reusable colour palettes for an app."", ""Small units that run tasks like validating input or saving data."", ""Tools for managing user layouts.""], ""question"": ""What are backend functions used for?"", ""isCorrect"": true, ""explanation"": ""Backend functions handle specific server-side tasks. When you prompt *\""send an email when...\""* or *\""save this to the database,\""* the AI app builder creates functions to do the work.\n\nThey're the invisible workers that make your app do things in the background!"", ""selectedAnswer"": ""Small units that run tasks like validating input or saving data.""}",2026-06-03 03:02:31.121586+00,2026-06-03 03:02:31.121586+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""UI elements that display information to the user."", ""Reusable colour palettes for an app."", ""Small units that run tasks like validating input or saving data."", ""Tools for managing user layouts.""], ""question"": ""What are backend functions used for?"", ""explanation"": ""Backend functions handle specific server-side tasks. When you prompt *\""send an email when...\""* or *\""save this to the database,\""* the AI app builder creates functions to do the work.\n\nThey're the invisible workers that make your app do things in the background!"", ""correctAnswer"": 2}"
4e916ade-6cd5-42c7-ba70-179817fb963c,1281764a-cfa6-4870-a23b-85f468d4edf0,68,quiz-question,"{""options"": [""Authentication verifies identity; authorisation verifies permissions."", ""Authorisation verifies identity; authentication verifies permissions."", ""Both mean the same thing."", ""Neither is related to security.""], ""question"": ""Pick the correct definition pair for authentication and authorisation."", ""isCorrect"": true, ""explanation"": ""Authentication = \""Who are you?\"" Authorisation = \""What can you do?\""\n\nIn the AI app builder, you might prompt: *\""Add authentication with email\""* and later *\""Only allow the post creator to delete it.\""* Now you know which is which!"", ""selectedAnswer"": ""Authentication verifies identity; authorisation verifies permissions.""}",2026-06-03 03:02:18.918073+00,2026-06-03 03:02:18.918073+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Authentication verifies identity; authorisation verifies permissions."", ""Authorisation verifies identity; authentication verifies permissions."", ""Both mean the same thing."", ""Neither is related to security.""], ""question"": ""Pick the correct definition pair for authentication and authorisation."", ""explanation"": ""Authentication = \""Who are you?\"" Authorisation = \""What can you do?\""\n\nIn the AI app builder, you might prompt: *\""Add authentication with email\""* and later *\""Only allow the post creator to delete it.\""* Now you know which is which!"", ""correctAnswer"": 0}"
da84e5ce-9b3d-4888-9039-f10a2a976db8,1668dc49-19cd-4a99-858c-e7901dab5ac1,17,reflection,"{""text"": ""ALMA"", ""title"": ""Micro-reflection"", ""description"": ""What's one thing from this section that you'll take away? How might it change the way you describe what you want to build?"", ""subDescription"": ""Writing this down helps it stick, and you can remember it better next time you're building!""}",2026-05-27 16:35:25.653598+00,2026-05-27 16:35:25.653598+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""description"": ""What's one thing from this section that you'll take away? How might it change the way you describe what you want to build?"", ""placeholder"": ""Type your answer here..."", ""subDescription"": ""Writing this down helps it stick, and you can remember it better next time you're building!""}"
a922e053-ffa4-4682-8176-6d9811f8a4d4,1668dc49-19cd-4a99-858c-e7901dab5ac1,17,reflection,"{""text"": ""ALMA"", ""title"": ""Micro-reflection"", ""description"": ""What's one thing from this section that you'll take away? How might it change the way you describe what you want to build?"", ""subDescription"": ""Writing this down helps it stick, and you can remember it better next time you're building!""}",2026-05-27 16:35:15.930065+00,2026-05-27 16:35:15.930065+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""description"": ""What's one thing from this section that you'll take away? How might it change the way you describe what you want to build?"", ""placeholder"": ""Type your answer here..."", ""subDescription"": ""Writing this down helps it stick, and you can remember it better next time you're building!""}"
79c30a36-da40-43c8-bb9c-6faca4a180ea,1668dc49-19cd-4a99-858c-e7901dab5ac1,16,quiz-question,"{""options"": [""The app won't load images or animations."", ""The app looks fine but can't load or save data."", ""The app's colours change randomly."", ""The database will automatically repair itself.""], ""question"": ""If the backend of an app stops working, what might users experience?"", ""isCorrect"": false, ""explanation"": ""When the backend goes down, your app still shows up (that's the frontend working!), but nothing that needs server communication works: no logging in, no saving, no loading data.\n\nThis is useful to know when troubleshooting! If buttons appear but nothing happens when you click them, it's often a backend issue."", ""selectedAnswer"": ""The app's colours change randomly.""}",2026-05-27 16:35:11.076952+00,2026-05-27 16:35:11.076952+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""The app won't load images or animations."", ""The app looks fine but can't load or save data."", ""The app's colours change randomly."", ""The database will automatically repair itself.""], ""question"": ""If the backend of an app stops working, what might users experience?"", ""explanation"": ""When the backend goes down, your app still shows up (that's the frontend working!), but nothing that needs server communication works: no logging in, no saving, no loading data.\n\nThis is useful to know when troubleshooting! If buttons appear but nothing happens when you click them, it's often a backend issue."", ""correctAnswer"": 1}"
da4a0230-4385-4d39-8a7a-f573ed5baffa,1668dc49-19cd-4a99-858c-e7901dab5ac1,15,quiz-question,"{""options"": [""The backend only"", ""The database directly"", ""The infrastructure"", ""The frontend displaying data from the backend""], ""question"": ""Which part of an app would handle showing a user their saved notes?"", ""isCorrect"": true, ""explanation"": ""It's teamwork! The backend fetches the notes from the database, then sends them to the frontend, which displays them beautifully.\n\nWhen you prompt for features like this, the AI app builder coordinates all three parts automatically."", ""selectedAnswer"": ""The frontend displaying data from the backend""}",2026-05-27 16:35:08.31599+00,2026-05-27 16:35:08.31599+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""The backend only"", ""The database directly"", ""The infrastructure"", ""The frontend displaying data from the backend""], ""question"": ""Which part of an app would handle showing a user their saved notes?"", ""explanation"": ""It's teamwork! The backend fetches the notes from the database, then sends them to the frontend, which displays them beautifully.\n\nWhen you prompt for features like this, the AI app builder coordinates all three parts automatically."", ""correctAnswer"": 3}"
53bc0268-3795-4d8c-9152-dcfaa2e5957e,1668dc49-19cd-4a99-858c-e7901dab5ac1,14,quiz-question,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""isCorrect"": false, ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""selectedAnswer"": ""Infrastructure""}",2026-05-27 16:35:04.367717+00,2026-05-27 16:35:04.367717+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""correctAnswer"": 2}"
7c7f3f88-840c-4f1a-89d8-065175ae5d41,1668dc49-19cd-4a99-858c-e7901dab5ac1,14,quiz-question,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""isCorrect"": false, ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""selectedAnswer"": ""Database""}",2026-05-27 16:34:56.083705+00,2026-05-27 16:34:56.083705+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""Backend"", ""Infrastructure"", ""Frontend"", ""Database""], ""question"": ""Which part of an app runs on the user's device?"", ""explanation"": ""The frontend runs on your user's device and shows them the interface. The backend runs on servers and handles logic. The database stores information. Infrastructure keeps it all running.\n\nYou don't need to memorise these perfectly, just recognising them will help you write clearer prompts and understand what your AI app builder is doing!"", ""correctAnswer"": 2}"
bcd8e871-9d17-4260-bbb5-cb9a847b531e,1281764a-cfa6-4870-a23b-85f468d4edf0,72,quiz-question,"{""options"": [""A password a user enters to log into your app."", ""A secret token that identifies your application when calling a service."", ""A design asset used in frontend layouts."", ""A type of database table used for authentication.""], ""question"": ""What is an API key?"", ""isCorrect"": true, ""explanation"": ""API keys identify your app to external services. They're like a secret handshake that proves your app is allowed to use the service.\n\nAlways add an API key to your AI app builder when it specifically asks for it to handle it securely. Never add it in your prompts or visible code!"", ""selectedAnswer"": ""A secret token that identifies your application when calling a service.""}",2026-04-20 03:24:10.793631+00,2026-04-20 03:24:10.793631+00,4794366d-b807-4804-8fd5-64c3a5a03472,"{""options"": [""A password a user enters to log into your app."", ""A secret token that identifies your application when calling a service."", ""A design asset used in frontend layouts."", ""A type of database table used for authentication.""], ""question"": ""What is an API key?"", ""explanation"": ""API keys identify your app to external services. They're like a secret handshake that proves your app is allowed to use the service.\n\nAlways add an API key to your AI app builder when it specifically asks for it to handle it securely. Never add it in your prompts or visible code!"", ""correctAnswer"": 1}"
